Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2567,-0.212234;-0.2918017;0.7658046,-0.2196603;-0.2408126;0.918565,-0.2058803;-0.1208153;1.061728,-0.1828236;0.1142822;1.062494,-0.01279116;0.1569316;1.064495,-0.08614061;-0.3640626;1.186197,-0.002297844;-0.3721678;1.218594,0.2111176;-0.3177129;0.8508455,0
2601,-0.2130405;-0.2941702;0.7674096,-0.2203282;-0.2404377;0.9192516,-0.2065916;-0.1207384;1.062678,-0.1830217;0.1142872;1.063016,-0.01298787;0.1571593;1.064554,-0.08667111;-0.3643954;1.185821,-0.002949739;-0.3725455;1.218232,0.2110204;-0.3174699;0.8508187,0
2634,-0.2130096;-0.2961127;0.7684505,-0.2206984;-0.2395015;0.9191625,-0.2073034;-0.1213309;1.063945,-0.1831727;0.1142997;1.063157,-0.01325547;0.1574091;1.064641,-0.08800378;-0.364609;1.185901,-0.00422302;-0.3729134;1.218217,0.2110151;-0.317198;0.851247,0
2669,-0.2122392;-0.2999124;0.7712246,-0.221409;-0.2396649;0.9207448,-0.2078676;-0.1212412;1.065289,-0.1833655;0.1143011;1.063343,-0.01349539;0.1576636;1.06471,-0.08877984;-0.3646999;1.185797,-0.00490298;-0.3730442;1.218121,0.2107472;-0.3172936;0.8512638,0
2702,-0.2116775;-0.3058123;0.7759776,-0.2189793;-0.2434592;0.9248594,-0.208403;-0.1214708;1.066528,-0.1836432;0.1143484;1.063712,-0.01380768;0.1579374;1.06493,-0.08909068;-0.3647275;1.185862,-0.005248722;-0.3730513;1.218234,0.2106304;-0.3172229;0.8515199,0
2735,-0.2107609;-0.3118044;0.778681,-0.2158489;-0.2472437;0.9292138,-0.2087625;-0.1218481;1.067962,-0.1842849;0.1143513;1.065642,-0.01410185;0.1582325;1.065245,-0.08945515;-0.3648772;1.186061,-0.005567061;-0.3731848;1.218462,0.2105322;-0.3172537;0.8518332,0
2768,-0.2063406;-0.3156674;0.7764177,-0.2155118;-0.247573;0.9213057,-0.2088056;-0.1219803;1.068893,-0.1844267;0.1143527;1.06573,-0.01427468;0.1584158;1.065333,-0.08943242;-0.3648975;1.18604,-0.005551189;-0.3731799;1.218461,0.2103557;-0.3173251;0.8517644,0
2801,-0.204296;-0.3017798;0.867972,-0.2141171;-0.2511725;0.9203878,-0.2085665;-0.12294;1.069026,-0.1847386;0.1141475;1.066099,-0.01440869;0.1585255;1.065326,-0.08946902;-0.3650157;1.185963,-0.005568423;-0.3732601;1.218396,0.210133;-0.3171769;0.851639,0
2834,-0.1888025;-0.3305966;0.8820164,-0.2045009;-0.2704925;0.9258879,-0.2084159;-0.1243288;1.069676,-0.1848355;0.1141625;1.066149,-0.0146078;0.1587449;1.065414,-0.08945077;-0.3650094;1.185963,-0.005548868;-0.3732202;1.218398,0.2100627;-0.3174182;0.851563,0
2868,-0.180531;-0.3467048;0.8810101,-0.1991839;-0.2829731;0.9245312,-0.2082089;-0.1248261;1.070164,-0.1849797;0.1141838;1.066236,-0.01476603;0.1588862;1.065465,-0.08940657;-0.3649821;1.185939,-0.005507322;-0.3731472;1.21839,0.2102908;-0.3179461;0.8515686,0
