Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,HipLeft,SpineBase,KneeRight,TrimmingId
2365,0.3088509;-0.1498579;1.12523,0.3043964;-0.04465614;1.085726,0.1518601;0.07871214;1.153451,-0.006407762;0.2188005;1.258255,0.1125438;0.2478373;1.268776,0.07371671;-0.1310227;1.397777,0.1325523;-0.1322848;1.42388,0.1970783;-0.281668;1.149953,0
2399,0.3550155;-0.1083216;1.067922,0.3071468;-0.04970427;1.083004,0.1541985;0.07282703;1.15126,-0.001488692;0.2167641;1.253713,0.1123524;0.2478044;1.268617,0.07046752;-0.1304962;1.393836,0.1291384;-0.1327466;1.420142,0.2191095;-0.2636983;1.137253,0
2433,0.3325701;-0.2087437;1.122725,0.3195488;-0.08933141;1.094687,0.1657468;0.03104558;1.164195,0.0002189146;0.2162888;1.252539,0.1122411;0.2478039;1.268683,0.06848399;-0.1299444;1.392575,0.1272597;-0.1327492;1.419197,0.2260726;-0.2583605;1.134959,0
2465,0.3653086;-0.1484213;1.080161,0.3175838;-0.08968431;1.095114,0.1637794;0.03074046;1.164555,0.001201804;0.2158522;1.25181,0.1121144;0.2477662;1.268648,0.06532757;-0.1289605;1.391291,0.1238221;-0.1326736;1.417774,0.228546;-0.2532633;1.131554,0
2498,0.3207606;-0.2161791;1.111598,0.3126591;-0.09243625;1.094389,0.1588675;0.0280814;1.163746,0.0020843;0.2152653;1.250834,0.1118892;0.2476185;1.268457,0.06068777;-0.1285841;1.388747,0.1186414;-0.13333;1.415213,0.2288302;-0.2515209;1.128645,0
2533,0.3522702;-0.1759592;1.076236,0.3045162;-0.1172531;1.091228,0.150833;0.003371199;1.160491,0.002311909;0.2151586;1.250732,0.111766;0.2475468;1.268492,0.05773331;-0.1280175;1.386466,0.1156901;-0.1335916;1.414533,0.228259;-0.2502739;1.129015,0
2566,0.2924146;-0.2522554;1.083405,0.2988008;-0.1466117;1.076766,0.1394962;-0.01391021;1.150485,0.002393974;0.2150233;1.250537,0.1114297;0.2470302;1.26836,0.05524631;-0.1283854;1.383385,0.1138036;-0.1340705;1.413887,0.2235524;-0.2455156;1.126778,0
2599,0.3403663;-0.1920646;1.057256,0.2877584;-0.1488124;1.078655,0.130857;-0.01918594;1.151041,0.002404121;0.2149686;1.250516,0.1112285;0.2470108;1.268379,0.05332029;-0.1282249;1.382253,0.1113417;-0.1341376;1.414253,0.2188039;-0.2412461;1.127397,0
2633,0.3022634;-0.1611483;1.067906,0.2506287;-0.1209679;1.08821,0.09642595;-0.0004412696;1.157361,0.002390016;0.2148296;1.250458,0.1111205;0.2469612;1.268412,0.05176371;-0.1278257;1.380954,0.1093327;-0.1341021;1.414439,0.2164661;-0.2424139;1.13004,0
2666,0.2690586;-0.2212057;1.082532,0.225296;-0.1709682;1.098408,0.09466364;-0.02037758;1.154286,0.002349549;0.2147475;1.250499,0.1109855;0.2468917;1.268677,0.0492631;-0.1268577;1.377538,0.1068036;-0.1339012;1.414248,0.2127844;-0.2507492;1.136353,0
