Time_Stamp,HandLeft,WristLeft,ElbowLeft,ShoulderLeft,SpineShoulder,SpineBase,TrimmingId
3266,0.1417523;-0.1643328;1.059026,0.1056856;-0.1398295;1.109134,-0.04139361;-0.01639756;1.206977,-0.1490937;0.1806437;1.238657,-0.02170368;0.2196521;1.269226,-0.002144894;-0.1825811;1.423012,0
3298,0.06196675;-0.09551608;1.117778,0.1052424;-0.1368728;1.102971,-0.04202155;-0.01709453;1.205292,-0.1503769;0.1820557;1.239676,-0.0217164;0.2198779;1.269369,-0.003096418;-0.1821981;1.423038,0
3334,0.08077044;-0.09769331;1.097416,0.09566618;-0.1239296;1.104645,-0.0558678;-0.007693601;1.20484,-0.1518718;0.183921;1.240785,-0.021681;0.2203314;1.269696,-0.004372885;-0.1801011;1.424729,0
3364,0.1527366;-0.1369786;1.03043,0.09316545;-0.1156064;1.095243,-0.05721513;-0.006032554;1.204875,-0.1530972;0.1854978;1.242014,-0.02175342;0.2209891;1.270292,-0.006610462;-0.1753415;1.429242,0
3398,0.1525719;-0.1179157;1.023644,0.09334189;-0.09777182;1.084671,-0.06192692;-0.005839957;1.203873,-0.1539388;0.1872796;1.243171,-0.02159979;0.2213997;1.270596,-0.004184107;-0.1746231;1.427706,0
3432,0.1528637;-0.1029503;1.016436,0.09345248;-0.08084325;1.081925,-0.07795071;-0.01227218;1.1944,-0.1522424;0.1868324;1.242516,-0.02143707;0.221703;1.270778,-0.001268407;-0.1743198;1.427045,0
3563,0.1669395;-0.05895501;0.993012,0.1004996;-0.05551589;1.061765,-0.07814957;-0.007183857;1.173608,-0.1546375;0.193013;1.245028,-0.02099503;0.2230388;1.271892,0.00729249;-0.1702453;1.431408,0
3616,0.1625115;-0.02808607;0.98545,0.1018912;-0.03014111;1.044635,-0.08047438;-0.003003404;1.157826,-0.1522691;0.193085;1.24335,-0.02095154;0.2235774;1.27218,0.005850265;-0.169621;1.431651,0
3657,0.1595942;-0.01375101;0.9869916,0.09825145;-0.01832105;1.041257,-0.08480091;-0.0004999303;1.155288,-0.1536424;0.196249;1.244431,-0.02095458;0.2239046;1.272398,0.004495924;-0.1690351;1.431502,0
3695,0.1568917;-0.001218976;0.9894954,0.09569105;-0.01156935;1.04315,-0.08989438;0.002010291;1.153482,-0.1522558;0.1956609;1.244033,-0.02095609;0.2243878;1.272907,0.003314041;-0.1684346;1.432458,0
